id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_m2,level,dormitory_type,year,day,week
7851990240,2014-07-17,771150.0,4,3.5,3950,12320,2.0,0,0,3,10,3950,0,2001,0,98065,47.5414,-121.869,3920,11086,62.59334415584416,3,house,2014,2014-07-17,2014-07-17
3423049269,2014-05-13,225000.0,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,47.4364,-122.282,1950,9178,17.915439127319054,0,house,2014,2014-05-13,2014-05-13
7852150200,2014-09-23,389950.0,3,2.5,1700,6396,2.0,0,0,3,7,1700,0,2003,0,98065,47.5333,-121.87,1700,4444,60.96779237023139,1,house,2014,2014-09-23,2014-09-23
7853230270,2014-08-04,435000.0,3,2.5,2370,6082,2.0,0,0,3,7,2370,0,2004,0,98065,47.5288,-121.846,2690,6152,71.52252548503782,1,house,2014,2014-08-04,2014-08-04
1965200075,2015-03-16,845000.0,3,1.75,1600,2538,2.0,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750,332.93932230102445,3,house,2015,2015-03-16,2015-03-16
1959700445,2014-07-25,1300000.0,4,1.75,4060,5500,2.0,0,0,5,9,2660,1400,1924,0,98102,47.6437,-122.321,3320,5500,236.36363636363637,3,house,2014,2014-07-25,2014-07-25
1250200765,2014-07-14,350000.0,3,2.25,1322,1796,2.0,0,0,3,8,1087,235,2005,0,98144,47.5976,-122.298,1690,2025,194.87750556792872,1,house,2014,2014-07-14,2014-07-14
3275300270,2014-07-08,250000.0,3,1.75,1140,10400,1.0,0,0,4,7,1140,0,1983,0,98003,47.2598,-122.311,1280,9800,24.03846153846154,0,house,2014,2014-07-08,2014-07-08
7548300751,2015-04-30,370000.0,2,1.5,1280,2096,2.0,0,0,3,7,1080,200,2007,0,98144,47.5872,-122.308,1340,7452,176.5267175572519,1,apartament,2015,2015-04-30,2015-04-30
9526600260,2014-07-29,750000.0,4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,47.7066,-122.112,2750,4929,164.726553920492,3,house,2014,2014-07-29,2014-07-29
2880100240,2014-08-25,439950.0,2,1.75,1210,3000,1.0,0,0,5,7,910,300,1906,0,98117,47.6789,-122.365,1260,3000,146.65,1,apartament,2014,2014-08-25,2014-08-25
5253300320,2014-11-03,395000.0,4,1.75,1950,10219,1.0,0,0,3,7,1950,0,1962,0,98133,47.7492,-122.336,1500,9099,38.653488599667284,1,house,2014,2014-11-03,2014-11-03
2291400566,2014-08-07,375000.0,4,1.0,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,47.7061,-122.347,1450,6820,54.98533724340176,1,house,2014,2014-08-07,2014-08-07
103400160,2014-05-15,263000.0,3,2.25,1590,7748,2.0,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,33.9442436757873,0,house,2014,2014-05-15,2014-05-15
1951600240,2014-12-08,185000.0,3,1.0,1240,9198,1.5,0,0,4,7,1240,0,1959,0,98032,47.37,-122.297,1170,8970,20.113068058273537,0,house,2014,2014-12-08,2014-12-08
224069129,2015-02-25,500000.0,3,1.0,1440,54315,1.0,0,0,3,7,790,650,1974,0,98075,47.591,-122.01,2690,40518,9.205560158335635,2,house,2015,2015-02-25,2015-02-25
5608000860,2014-09-26,920000.0,4,2.5,3470,10045,2.0,0,0,3,10,3470,0,1993,0,98027,47.554,-122.095,4370,12359,91.58785465405674,3,house,2014,2014-09-26,2014-09-26
424069271,2014-10-24,936000.0,7,3.75,5100,21802,2.0,0,0,3,10,3640,1460,2001,0,98075,47.595,-122.04,3350,10005,42.93184111549399,3,house,2014,2014-10-24,2014-10-24
8964800390,2014-05-08,1500000.0,3,1.75,2430,12757,1.0,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,117.58250372344595,3,house,2014,2014-05-08,2014-05-08
7533800885,2014-10-27,1100000.0,3,2.25,2420,7200,1.0,0,0,3,8,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200,152.77777777777777,3,house,2014,2014-10-27,2014-10-27
2312400200,2015-01-02,247000.0,3,2.5,1510,10875,1.0,0,0,3,7,1150,360,1990,0,98003,47.3482,-122.3,1810,9916,22.71264367816092,0,house,2015,2015-01-02,2015-01-02
3226049267,2015-04-25,289500.0,3,1.0,1200,5525,1.0,0,0,2,7,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,52.39819004524887,0,house,2015,2015-04-25,2015-04-25
7852130640,2014-06-02,432500.0,3,2.5,2240,6396,2.0,0,0,3,7,2240,0,2002,0,98065,47.5356,-121.881,2610,5128,67.62038774233896,1,house,2014,2014-06-02,2014-06-02
9530101535,2015-03-27,680000.0,3,1.75,1870,4320,1.0,0,0,4,7,970,900,1920,0,98103,47.6663,-122.357,1810,3900,157.40740740740742,3,house,2015,2015-03-27,2015-03-27
6822100030,2014-05-28,589000.0,3,1.0,1110,6000,1.5,0,0,5,7,1110,0,1932,0,98199,47.6496,-122.403,1420,6000,98.16666666666667,2,house,2014,2014-05-28,2014-05-28
1090000036,2014-12-23,756450.0,4,2.0,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,98136,47.5322,-122.391,2540,6458,90.05357142857143,3,house,2014,2014-12-23,2014-12-23
6619910260,2015-04-07,536650.0,3,1.75,2090,8910,1.0,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,2310,10695,60.230078563411894,2,house,2015,2015-04-07,2015-04-07
342000036,2014-07-02,540000.0,3,2.25,1320,1800,2.0,0,0,3,7,1320,0,1994,0,98122,47.6081,-122.289,2010,4500,300.0,2,house,2014,2014-07-02,2014-07-02
3448002267,2015-04-28,385000.0,3,1.75,1340,3850,1.0,0,0,4,7,1340,0,1960,0,98125,47.7134,-122.292,1540,7645,100.0,1,house,2015,2015-04-28,2015-04-28
7974200765,2014-09-02,485000.0,3,1.0,1020,6120,1.0,0,0,3,7,1020,0,1941,0,98115,47.6787,-122.285,2370,6695,79.2483660130719,2,house,2014,2014-09-02,2014-09-02
7230400400,2014-09-26,240000.0,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,13.596193065941536,0,house,2014,2014-09-26,2014-09-26
7230400400,2015-03-26,415500.0,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,23.538409245411284,1,house,2015,2015-03-26,2015-03-26
2028700575,2014-11-13,550000.0,3,2.0,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900,204.61309523809524,2,house,2014,2014-11-13,2014-11-13
4232400400,2014-09-29,1260000.0,4,2.0,2970,5400,2.5,0,0,4,9,2970,0,1900,0,98112,47.6235,-122.309,2500,5040,233.33333333333334,3,house,2014,2014-09-29,2014-09-29
792500260,2014-07-15,430000.0,2,2.0,1440,213008,2.0,0,0,4,7,1440,0,1990,0,98070,47.3604,-122.457,1630,161172,2.0187035228723804,1,apartament,2014,2014-07-15,2014-07-15
2493200370,2014-11-12,415000.0,2,1.75,1550,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100,97.48649283533004,1,apartament,2014,2014-11-12,2014-11-12
844001052,2015-01-28,365000.0,4,2.5,1904,8200,2.0,0,0,5,7,1904,0,1999,0,98010,47.3107,-122.001,1560,12426,44.51219512195122,1,house,2015,2015-01-28,2015-01-28
7696610240,2014-12-10,257000.0,4,1.5,1400,8500,2.0,0,0,3,7,1400,0,1975,0,98001,47.3314,-122.275,1580,7650,30.235294117647058,0,house,2014,2014-12-10,2014-12-10
3630110370,2014-06-24,420000.0,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,109.91886940591468,1,house,2014,2014-06-24,2014-06-24
1217000270,2014-09-16,338995.0,3,1.75,1320,9450,1.0,0,0,5,7,1320,0,1943,0,98166,47.4557,-122.348,1320,8315,35.87248677248677,1,house,2014,2014-09-16,2014-09-16
9441300030,2015-04-10,615000.0,3,1.75,2620,8280,1.0,0,0,4,7,1330,1290,1948,0,98177,47.7235,-122.359,1530,8160,74.27536231884058,2,house,2015,2015-04-10,2015-04-10
2991000160,2014-12-12,312500.0,4,0.5,2300,5570,2.0,0,0,3,8,2300,0,1996,0,98092,47.3285,-122.168,1820,6371,56.104129263913826,0,house,2014,2014-12-12,2014-12-12
6641020160,2014-05-06,513000.0,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996,0,98028,47.7443,-122.22,2210,7066,90.2533427163969,2,house,2014,2014-05-06,2014-05-06
2998300075,2015-01-27,857500.0,4,2.75,2960,5040,2.0,0,3,3,9,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500,170.13888888888889,3,house,2015,2015-01-27,2015-01-27
5456000570,2014-12-30,1060000.0,3,2.75,2700,22343,1.5,0,1,4,10,2700,0,1977,0,98040,47.5706,-122.209,3390,15682,47.44215190439959,3,house,2014,2014-12-30,2014-12-30
7784400070,2014-07-22,585000.0,3,1.75,1740,9500,1.0,0,3,4,8,1150,590,1958,0,98146,47.4919,-122.365,2110,9450,61.578947368421055,2,house,2014,2014-07-22,2014-07-22
2781250400,2014-10-08,350500.0,2,2.5,1770,4950,1.0,0,0,3,7,1770,0,2003,0,98038,47.3497,-122.025,1770,4500,70.8080808080808,1,apartament,2014,2014-10-08,2014-10-08
3821400200,2014-10-06,215000.0,3,2.0,1290,9312,1.0,0,0,3,7,1290,0,1947,0,98168,47.4811,-122.325,1650,7300,23.08848797250859,0,house,2014,2014-10-06,2014-10-06
3580900200,2014-06-17,440000.0,4,2.0,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,52.38095238095238,1,house,2014,2014-06-17,2014-06-17
5466750140,2015-04-27,270000.0,3,2.25,1420,7800,1.0,0,0,4,7,1130,290,1985,0,98042,47.3598,-122.157,1460,7800,34.61538461538461,0,house,2015,2015-04-27,2015-04-27
8122100160,2014-10-23,385000.0,3,0.75,1330,7020,1.0,0,0,5,7,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,54.84330484330484,1,house,2014,2014-10-23,2014-10-23
9523102447,2014-11-17,688500.0,3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000,166.9090909090909,3,house,2014,2014-11-17,2014-11-17
7234601525,2014-05-19,700000.0,3,1.75,2010,4905,1.0,0,0,5,7,1230,780,1912,0,98122,47.6105,-122.309,2210,1834,142.71151885830784,3,house,2014,2014-05-19,2014-05-19
6071300160,2014-08-22,585000.0,5,2.0,2560,14467,1.0,0,0,3,8,1280,1280,1960,0,98006,47.5547,-122.178,2200,10267,40.43685629363379,2,house,2014,2014-08-22,2014-08-22
8044200200,2015-02-26,401000.0,2,1.5,1260,2625,2.0,0,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625,152.76190476190476,1,apartament,2015,2015-02-26,2015-02-26
8563050350,2015-03-06,655000.0,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,1972,0,98052,47.6287,-122.093,1740,7944,84.78964401294499,3,house,2015,2015-03-06,2015-03-06
1282300105,2014-06-04,317000.0,3,1.0,1010,5400,1.0,0,0,3,6,1010,0,1959,0,98144,47.5746,-122.293,960,5400,58.7037037037037,0,house,2014,2014-06-04,2014-06-04
3374300030,2015-05-05,500000.0,4,2.5,1770,8155,1.5,0,0,4,6,1770,0,1970,1993,98034,47.719,-122.173,1460,7360,61.31207847946045,2,house,2015,2015-05-05,2015-05-05
9232900075,2014-10-21,314963.0,2,1.0,890,6350,1.0,0,0,3,6,890,0,1943,0,98103,47.6975,-122.357,1490,6350,49.600472440944884,0,apartament,2014,2014-10-21,2014-10-21
952000640,2014-10-27,715000.0,3,1.5,1670,5060,2.0,0,2,5,7,1670,0,1925,0,98126,47.5671,-122.379,1670,5118,141.30434782608697,3,house,2014,2014-10-27,2014-10-27
7334600030,2014-10-14,280000.0,3,2.25,1360,9600,2.0,0,0,3,7,1360,0,1992,0,98045,47.4687,-121.749,1200,10400,29.166666666666668,0,house,2014,2014-10-14,2014-10-14
200500700,2014-06-12,531000.0,3,2.5,2120,9736,2.0,0,0,3,9,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,54.53985209531635,2,house,2014,2014-06-12,2014-06-12
11200400,2014-09-23,617000.0,3,2.5,1910,4488,2.0,0,0,3,8,1910,0,1998,0,98007,47.6176,-122.14,1530,3696,137.4777183600713,2,house,2014,2014-09-23,2014-09-23
1139000135,2014-10-09,440000.0,4,1.0,1480,7560,1.5,0,0,3,7,1480,0,1940,0,98177,47.7079,-122.358,1480,7560,58.2010582010582,1,house,2014,2014-10-09,2014-10-09
7468900270,2014-07-29,140000.0,3,1.0,1090,10114,1.0,0,0,4,7,1090,0,1955,0,98002,47.2975,-122.223,1380,7800,13.842198932173226,0,house,2014,2014-07-29,2014-07-29
1036400200,2015-02-13,661000.0,4,1.75,1670,13125,1.0,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,50.36190476190476,3,house,2015,2015-02-13,2015-02-13
1036400200,2015-04-29,697000.0,4,1.75,1670,13125,1.0,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,53.10476190476191,3,house,2015,2015-04-29,2015-04-29
3622900200,2014-06-27,1195000.0,5,2.75,3650,13297,2.0,0,0,5,9,2750,900,1969,0,98040,47.5497,-122.228,2900,11568,89.86989546514252,3,house,2014,2014-06-27,2014-06-27
6884800262,2014-09-20,535000.0,4,2.0,1970,3515,1.0,0,0,5,8,1030,940,1969,0,98115,47.6873,-122.314,1650,4275,152.20483641536273,2,house,2014,2014-09-20,2014-09-20
7950302255,2015-03-24,404500.0,2,2.0,1320,3060,1.5,0,0,4,6,1320,0,1910,0,98118,47.5643,-122.284,1410,3264,132.18954248366012,1,apartament,2015,2015-03-24,2015-03-24
3524039196,2014-11-12,396500.0,3,1.0,1710,5110,1.0,0,0,3,7,1100,610,1954,0,98126,47.5256,-122.379,1310,5110,77.59295499021526,1,house,2014,2014-11-12,2014-11-12
2064800830,2015-03-20,450000.0,3,2.25,1740,9488,1.0,0,0,4,8,1180,560,1977,0,98056,47.5339,-122.174,1880,8615,47.4283305227656,1,house,2015,2015-03-20,2015-03-20
1861400116,2015-01-16,605000.0,3,3.25,2200,2400,2.0,0,0,3,8,1740,460,1988,0,98119,47.6325,-122.371,2200,3600,252.08333333333334,2,house,2015,2015-01-16,2015-01-16
7129302685,2014-09-11,699000.0,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,161.80555555555554,3,house,2014,2014-09-11,2014-09-11
4046600070,2014-06-19,805000.0,3,3.0,3910,19023,2.0,0,0,3,11,3910,0,1985,0,98014,47.6953,-121.914,1860,15001,42.317194974504545,3,house,2014,2014-06-19,2014-06-19
8655900162,2015-02-19,156000.0,1,0.75,470,15000,1.0,0,0,3,4,470,0,1947,0,98014,47.6554,-121.908,1730,22500,10.4,0,studio,2015,2015-02-19,2015-02-19
2193310320,2015-03-06,595000.0,4,2.5,2330,7064,1.0,0,0,4,8,1780,550,1984,0,98052,47.6955,-122.097,1740,8075,84.2298980747452,2,house,2015,2015-03-06,2015-03-06
5417600200,2014-07-28,285000.0,3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,47.5263,-121.809,1350,9000,39.583333333333336,0,house,2014,2014-07-28,2014-07-28
4178900070,2015-03-25,725000.0,4,2.5,3270,6055,2.0,0,0,3,9,3270,0,2007,0,98056,47.5374,-122.192,2740,7367,119.73575557390586,3,house,2015,2015-03-25,2015-03-25
2115720070,2014-11-25,216300.0,3,2.5,1650,5000,2.0,0,0,3,8,1650,0,1985,0,98023,47.3206,-122.394,1720,5000,43.26,0,house,2014,2014-11-25,2014-11-25
3211100990,2014-10-20,410000.0,4,2.75,2220,8450,1.0,0,0,4,7,1260,960,1983,0,98059,47.4804,-122.157,1580,8450,48.5207100591716,1,house,2014,2014-10-20,2014-10-20
5288200260,2014-09-03,597000.0,2,1.75,2470,4600,1.0,0,3,4,7,1140,1330,1916,0,98126,47.5599,-122.378,1790,5175,129.7826086956522,2,apartament,2014,2014-09-03,2014-09-03
1771110070,2015-02-18,325000.0,3,1.0,1300,9300,1.0,0,0,4,7,1300,0,1977,0,98077,47.7562,-122.073,1300,10064,34.946236559139784,1,house,2015,2015-02-18,2015-02-18
274000070,2015-04-01,355000.0,5,2.75,2530,9375,1.0,0,0,5,7,1530,1000,1966,0,98030,47.3738,-122.214,2250,8200,37.86666666666667,1,house,2015,2015-04-01,2015-04-01
2816900030,2014-12-18,338000.0,3,1.5,2400,8215,1.0,0,0,3,7,1200,1200,1961,0,98146,47.5001,-122.338,1460,8217,41.1442483262325,1,house,2014,2014-12-18,2014-12-18
304100070,2014-11-18,210000.0,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,98001,47.3378,-122.263,1700,5917,38.93936584461339,0,house,2014,2014-11-18,2014-11-18
3876200350,2014-08-14,423000.0,4,1.75,1700,9000,1.0,0,0,3,7,1700,0,1967,0,98034,47.7308,-122.18,1930,7818,47.0,1,house,2014,2014-08-14,2014-08-14
7806210070,2015-02-11,249500.0,4,1.5,2120,8554,1.0,0,0,4,7,1170,950,1977,0,98002,47.2933,-122.195,1790,8554,29.16764086976853,0,house,2015,2015-02-11,2015-02-11
5437600140,2015-01-10,325000.0,4,2.5,2240,5105,2.0,0,0,4,8,2240,0,2002,0,98042,47.3922,-122.165,1920,5288,63.66307541625857,1,house,2015,2015-01-10,2015-01-10
1796360370,2015-03-25,257000.0,3,1.75,1540,8223,1.0,0,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113,31.253800316186307,0,house,2015,2015-03-25,2015-03-25
1428001160,2015-04-20,550000.0,3,1.75,1890,100623,1.0,0,3,3,8,1890,0,1978,0,98053,47.6454,-121.978,2110,50529,5.46594714926011,2,house,2015,2015-04-20,2015-04-20
1233100260,2014-11-14,490000.0,3,1.0,1260,9638,2.0,0,0,4,7,1260,0,1920,0,98033,47.6773,-122.178,1760,7822,50.84042332434115,2,house,2014,2014-11-14,2014-11-14
8835220200,2015-02-02,299000.0,2,1.5,1160,3838,2.0,0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780,77.90515893694632,0,apartament,2015,2015-02-02,2015-02-02
2023039045,2014-11-03,295000.0,2,1.0,1300,39639,1.0,0,0,4,6,1300,0,1960,0,98070,47.466,-122.452,1880,98881,7.442165544034915,0,apartament,2014,2014-11-03,2014-11-03
7504400400,2014-10-29,630000.0,4,2.5,3220,14463,2.0,0,0,3,8,3220,0,1978,0,98074,47.6261,-122.047,2550,12109,43.559427504667084,2,house,2014,2014-10-29,2014-10-29
1432900310,2015-04-24,320000.0,4,1.5,2020,8474,1.0,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166,37.76256785461411,0,house,2015,2015-04-24,2015-04-24
9541600295,2015-04-24,1110000.0,4,2.5,2990,8640,1.0,0,0,5,8,2100,890,1959,0,98005,47.5932,-122.172,2270,8800,128.47222222222223,3,house,2015,2015-04-24,2015-04-24
2914700310,2014-09-22,398000.0,4,1.0,1420,6458,1.0,0,0,4,7,1420,0,1953,0,98117,47.6988,-122.358,1670,6350,61.62898730257046,1,house,2014,2014-09-22,2014-09-22
7972604355,2014-05-21,218000.0,3,1.0,1020,7874,1.0,0,0,3,7,1020,0,1956,0,98106,47.5175,-122.346,1290,7320,27.686055372110744,0,house,2014,2014-05-21,2014-05-21
2423069084,2015-03-03,590000.0,4,2.75,2400,104108,2.0,0,0,3,8,2400,0,1988,0,98027,47.4686,-121.989,2270,54450,5.667191762400584,2,house,2015,2015-03-03,2015-03-03
8655000070,2014-06-01,1595000.0,5,3.0,3640,8239,2.0,0,3,3,10,2540,1100,1982,0,98008,47.5842,-122.111,3330,10643,193.59145527369827,3,house,2014,2014-06-01,2014-06-01
8165501620,2014-12-18,348500.0,2,2.25,1550,1824,2.0,0,0,3,8,1550,0,2007,0,98106,47.5396,-122.368,1460,1826,191.06359649122808,1,apartament,2014,2014-12-18,2014-12-18
8682281480,2014-07-25,592500.0,2,2.0,1870,4751,1.0,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580,124.71058724479057,2,apartament,2014,2014-07-25,2014-07-25
1137610140,2014-06-10,505000.0,3,2.5,2340,5957,2.0,0,0,3,8,2340,0,1995,0,98028,47.7347,-122.236,2340,6604,84.77421520899782,2,house,2014,2014-06-10,2014-06-10
4232900310,2014-10-29,1430000.0,5,4.25,3350,3600,2.0,0,0,3,10,2260,1090,2014,0,98119,47.6351,-122.364,1810,3600,397.22222222222223,3,house,2014,2014-10-29,2014-10-29
324000370,2014-07-21,502000.0,3,1.0,1710,5000,1.0,0,0,5,7,1140,570,1921,0,98116,47.5719,-122.385,1670,4000,100.4,2,house,2014,2014-07-21,2014-07-21
3822200036,2014-06-24,257500.0,2,2.0,1180,9265,1.0,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000,27.792768483540204,0,apartament,2014,2014-06-24,2014-06-24
3876100310,2014-07-11,405000.0,3,1.5,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.721,-122.182,1700,7500,54.0,1,house,2014,2014-07-11,2014-07-11
8024201525,2015-03-17,427000.0,3,1.75,1300,5111,1.0,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111,83.54529446292311,1,house,2015,2015-03-17,2015-03-17
4024101670,2014-12-04,290000.0,3,1.5,1040,9997,1.0,0,0,4,7,1040,0,1955,0,98155,47.7583,-122.302,1040,8699,29.008702610783235,0,house,2014,2014-12-04,2014-12-04
3124049171,2015-03-24,222000.0,3,1.0,1220,7695,1.0,0,0,3,7,1220,0,1954,0,98106,47.5191,-122.339,1210,7412,28.84990253411306,0,house,2015,2015-03-24,2015-03-24
2310100240,2014-12-18,315000.0,3,2.5,2240,6097,2.0,0,0,3,8,2240,0,2002,0,98038,47.3503,-122.042,2240,5574,51.66475315729047,0,house,2014,2014-12-18,2014-12-18
8021700030,2014-06-04,371000.0,3,1.5,1420,4500,1.0,0,0,3,7,1420,0,1959,0,98103,47.694,-122.332,1540,6375,82.44444444444444,1,house,2014,2014-06-04,2014-06-04
3861500340,2014-06-26,279900.0,3,1.75,1580,6620,1.0,0,0,3,7,1580,0,1988,0,98003,47.2798,-122.303,1580,8137,42.2809667673716,0,house,2014,2014-06-26,2014-06-26
1823069046,2015-04-20,250000.0,3,1.5,2390,23522,1.0,0,0,2,7,1890,500,1938,1968,98059,47.4754,-122.09,2430,23958,10.628347929597822,0,house,2015,2015-04-20,2015-04-20
6070500055,2014-05-06,599000.0,4,2.25,2260,29930,2.0,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,20.013364517206817,2,house,2014,2014-05-06,2014-05-06
520069032,2014-07-16,267300.0,3,1.75,1890,93218,1.0,0,0,4,7,1890,0,1964,0,98092,47.2568,-122.07,1690,172062,2.867471947477955,0,house,2014,2014-07-16,2014-07-16
4154303655,2014-12-11,585000.0,2,1.75,1830,7200,1.0,0,2,4,7,1070,760,1949,0,98118,47.5592,-122.273,1570,6000,81.25,2,apartament,2014,2014-12-11,2014-12-11
3876800710,2015-04-14,350000.0,3,1.75,1000,8268,1.0,0,0,3,6,1000,0,1969,0,98072,47.7417,-122.172,1220,7800,42.33188195452347,1,house,2015,2015-04-14,2015-04-14
259000240,2014-06-17,506000.0,3,1.75,2180,7700,1.0,0,0,3,8,1480,700,1961,0,98177,47.7594,-122.361,2180,7604,65.71428571428571,2,house,2014,2014-06-17,2014-06-17
1822069041,2014-11-13,400000.0,6,2.0,2320,210830,2.0,0,0,4,8,2320,0,1962,0,98058,47.398,-122.081,2540,217800,1.89726319783712,1,house,2014,2014-11-13,2014-11-13
7520000695,2014-11-04,151100.0,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,33.61512791991101,0,house,2014,2014-11-04,2014-11-04
7520000695,2015-04-21,251000.0,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,55.83982202447164,0,house,2015,2015-04-21,2015-04-21
2141330700,2014-05-22,555000.0,4,2.25,2350,8140,1.0,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,68.18181818181819,2,house,2014,2014-05-22,2014-05-22
3123039082,2014-10-06,467500.0,3,1.75,2040,273556,1.0,0,0,3,7,2040,0,1997,0,98070,47.4361,-122.469,1790,273556,1.7089736653555396,2,house,2014,2014-10-06,2014-10-06
7215420370,2015-04-07,479000.0,4,2.5,2370,30378,2.0,0,0,3,8,2370,0,1996,0,98042,47.3389,-122.066,2870,34834,15.767989992757917,2,house,2015,2015-04-07,2015-04-07
1311000270,2015-04-16,247000.0,5,2.0,1590,9350,1.0,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210,26.41711229946524,0,house,2015,2015-04-16,2015-04-16
7334500800,2015-01-23,299500.0,3,1.0,1380,10875,1.0,0,0,3,7,1380,0,1977,0,98045,47.4653,-121.745,1040,10875,27.54022988505747,0,house,2015,2015-01-23,2015-01-23
2832100270,2015-05-07,306888.0,4,1.5,1940,8970,1.5,0,0,3,7,1270,670,1980,0,98125,47.7297,-122.326,1960,8470,34.212709030100335,0,house,2015,2015-05-07,2015-05-07
3022079094,2014-10-06,675000.0,4,2.5,3320,244807,2.0,0,0,3,9,3320,0,2001,0,98010,47.3637,-121.955,2530,217800,2.7572740975544,3,house,2014,2014-10-06,2014-10-06
2436200320,2015-04-21,577000.0,2,1.0,1090,5265,1.5,0,0,4,7,1090,0,1947,0,98105,47.6638,-122.292,2080,4000,109.59164292497626,2,apartament,2015,2015-04-21,2015-04-21
1042500013,2014-05-20,219950.0,3,1.5,1650,9936,1.0,0,0,3,7,1090,560,1967,0,98003,47.3285,-122.328,1560,9890,22.136674718196456,0,house,2014,2014-05-20,2014-05-20
3897100060,2014-07-23,375000.0,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,1940,1997,98033,47.6717,-122.184,1670,6600,68.18181818181819,1,house,2014,2014-07-23,2014-07-23
3188100105,2014-11-07,650000.0,4,2.5,2110,6820,1.0,0,0,5,7,1530,580,1942,0,98115,47.6882,-122.306,1420,6431,95.30791788856305,3,house,2014,2014-11-07,2014-11-07
2767604170,2015-04-06,975000.0,3,3.0,1850,5000,1.5,0,0,2,6,1850,0,1900,0,98107,47.6711,-122.386,1360,2500,195.0,3,house,2015,2015-04-06,2015-04-06
1773100765,2015-04-29,229000.0,1,1.0,600,3720,1.0,0,0,3,6,600,0,1920,0,98106,47.5558,-122.363,1480,4800,61.55913978494624,0,studio,2015,2015-04-29,2015-04-29
1211000070,2014-09-21,575000.0,5,2.5,2760,4000,1.5,0,0,3,8,1730,1030,1926,2014,98122,47.6074,-122.299,1680,4000,143.75,2,house,2014,2014-09-21,2014-09-21
8920100041,2015-04-28,815000.0,4,1.75,2970,14880,1.0,0,4,5,9,1560,1410,1962,0,98075,47.5907,-122.086,3310,13388,54.77150537634409,3,house,2015,2015-04-28,2015-04-28
126059225,2014-08-06,525000.0,3,1.75,2300,43560,1.0,0,0,4,7,1350,950,1979,0,98077,47.7716,-122.101,2320,57000,12.052341597796143,2,house,2014,2014-08-06,2014-08-06
9286100320,2014-06-06,471000.0,3,2.5,2030,2805,2.0,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898,167.9144385026738,2,house,2014,2014-06-06,2014-06-06
